 3.96396396396396E+00  2.11221257473393E-01  2.12708572802737E-01  2.11221257473393E-01  2.12708572802737E-01 
 4.05405405405405E+00  2.10919975970924E-01  2.12474386148436E-01  2.10919975970924E-01  2.12474386148436E-01 
 4.14414414414414E+00  2.10611860564175E-01  2.12234755182774E-01  2.10611860564175E-01  2.12234755182774E-01 
 4.23423423423423E+00  2.10296907413629E-01  2.11989667926249E-01  2.10296907413629E-01  2.11989667926249E-01 
 4.32432432432432E+00  2.09975112640017E-01  2.11739112151701E-01  2.09975112640017E-01  2.11739112151701E-01 
 4.41441441441441E+00  2.09646472327387E-01  2.11483075385487E-01  2.09646472327387E-01  2.11483075385487E-01 
 4.50450450450450E+00  2.09310982526282E-01  2.11221544908701E-01  2.09310982526282E-01  2.11221544908701E-01 
 4.59459459459459E+00  2.08968639256992E-01  2.10954507758430E-01  2.08968639256992E-01  2.10954507758430E-01 
 4.68468468468468E+00  2.08619438512917E-01  2.10681950729084E-01  2.08619438512917E-01  2.10681950729083E-01 
 4.77477477477477E+00  2.08263376263986E-01  2.10403860373734E-01  2.08263376263986E-01  2.10403860373734E-01 
 4.86486486486486E+00  2.07900448460200E-01  2.10120223005535E-01  2.07900448460200E-01  2.10120223005535E-01 
 4.95495495495495E+00  2.07530651035255E-01  2.09831024699172E-01  2.07530651035255E-01  2.09831024699172E-01 
 5.04504504504505E+00  2.07153979910261E-01  2.09536251292383E-01  2.07153979910261E-01  2.09536251292383E-01 
 5.13513513513514E+00  2.06770430997571E-01  2.09235888387520E-01  2.06770430997571E-01  2.09235888387520E-01 
 5.22522522522523E+00  2.06380000204685E-01  2.08929921353163E-01  2.06380000204685E-01  2.08929921353163E-01 
 5.31531531531532E+00  2.05982683438289E-01  2.08618335325813E-01  2.05982683438289E-01  2.08618335325813E-01 
 5.40540540540541E+00  2.05578476608368E-01  2.08301115211619E-01  2.05578476608368E-01  2.08301115211619E-01 
 5.49549549549550E+00  2.05167375632441E-01  2.07978245688184E-01  2.05167375632441E-01  2.07978245688184E-01 
 5.58558558558559E+00  2.04749376439907E-01  2.07649711206429E-01  2.04749376439907E-01  2.07649711206429E-01 
 5.67567567567568E+00  2.04324474976487E-01  2.07315495992523E-01  2.04324474976487E-01  2.07315495992523E-01 
 5.76576576576577E+00  2.03892667208796E-01  2.06975584049880E-01  2.03892667208796E-01  2.06975584049880E-01 
 5.85585585585586E+00  2.03453949129022E-01  2.06629959161232E-01  2.03453949129022E-01  2.06629959161232E-01 
 5.94594594594595E+00  2.03008316759714E-01  2.06278604890760E-01  2.03008316759714E-01  2.06278604890760E-01 
 6.03603603603604E+00  2.02555766158719E-01  2.05921504586332E-01  2.02555766158719E-01  2.05921504586332E-01 
 6.12612612612613E+00  2.02096293424216E-01  2.05558641381775E-01  2.02096293424216E-01  2.05558641381775E-01 
 6.21621621621622E+00  2.01629894699879E-01  2.05189998199264E-01  2.01629894699879E-01  2.05189998199264E-01 
 6.30630630630631E+00  2.01156566180193E-01  2.04815557751778E-01  2.01156566180193E-01  2.04815557751778E-01 
 6.39639639639640E+00  2.00676304115883E-01  2.04435302545653E-01  2.00676304115883E-01  2.04435302545653E-01 
 6.48648648648649E+00  2.00189104819467E-01  2.04049214883196E-01  2.00189104819467E-01  2.04049214883196E-01 
 6.57657657657658E+00  1.99694964670998E-01  2.03657276865444E-01  1.99694964670998E-01  2.03657276865444E-01 
 6.66666666666667E+00  1.99193880123888E-01  2.03259470394961E-01  1.99193880123888E-01  2.03259470394961E-01 
 6.75675675675676E+00  1.98685847710923E-01  2.02855777178771E-01  1.98685847710922E-01  2.02855777178771E-01 
 6.84684684684685E+00  1.98170864050417E-01  2.02446178731391E-01  1.98170864050417E-01  2.02446178731391E-01 
 6.93693693693694E+00  1.97648925852513E-01  2.02030656377951E-01  1.97648925852512E-01  2.02030656377951E-01 
 7.02702702702703E+00  1.97120029925651E-01  2.01609191257442E-01  1.97120029925651E-01  2.01609191257442E-01 
 7.11711711711712E+00  1.96584173183213E-01  2.01181764326082E-01  1.96584173183212E-01  2.01181764326082E-01 
 7.20720720720721E+00  1.96041352650300E-01  2.00748356360778E-01  1.96041352650300E-01  2.00748356360778E-01 
 7.29729729729730E+00  1.95491565470721E-01  2.00308947962729E-01  1.95491565470721E-01  2.00308947962729E-01 
 7.38738738738739E+00  1.94934808914143E-01  1.99863519561160E-01  1.94934808914143E-01  1.99863519561160E-01 
 7.47747747747748E+00  1.94371080383431E-01  1.99412051417178E-01  1.94371080383431E-01  1.99412051417178E-01 
 7.56756756756757E+00  1.93800377422162E-01  1.98954523627761E-01  1.93800377422162E-01  1.98954523627761E-01 
 7.65765765765766E+00  1.93222697722353E-01  1.98490916129899E-01  1.93222697722353E-01  1.98490916129899E-01 
 7.74774774774775E+00  1.92638039132392E-01  1.98021208704894E-01  1.92638039132392E-01  1.98021208704894E-01 
 7.83783783783784E+00  1.92046399665144E-01  1.97545380982774E-01  1.92046399665144E-01  1.97545380982774E-01 
 7.92792792792793E+00  1.91447777506321E-01  1.97063412446915E-01  1.91447777506321E-01  1.97063412446915E-01 
 8.01801801801802E+00  1.90842171023030E-01  1.96575282438795E-01  1.90842171023030E-01  1.96575282438795E-01 
 8.10810810810811E+00  1.90229578772567E-01  1.96080970162924E-01  1.90229578772567E-01  1.96080970162924E-01 
 8.19819819819820E+00  1.89609999511450E-01  1.95580454691967E-01  1.89609999511450E-01  1.95580454691967E-01 
 8.28828828828829E+00  1.88983432204690E-01  1.95073714972039E-01  1.88983432204689E-01  1.95073714972039E-01 
 8.37837837837838E+00  1.88349876035307E-01  1.94560729828193E-01  1.88349876035307E-01  1.94560729828193E-01 
 8.46846846846847E+00  1.87709330414133E-01  1.94041477970122E-01  1.87709330414133E-01  1.94041477970122E-01 
 8.55855855855856E+00  1.87061794989838E-01  1.93515937998039E-01  1.87061794989838E-01  1.93515937998039E-01 
 8.64864864864865E+00  1.86407269659285E-01  1.92984088408809E-01  1.86407269659285E-01  1.92984088408809E-01 
 8.73873873873874E+00  1.85745754578145E-01  1.92445907602284E-01  1.85745754578145E-01  1.92445907602284E-01 
 8.82882882882883E+00  1.85077250171810E-01  1.91901373887872E-01  1.85077250171810E-01  1.91901373887872E-01 
 8.91891891891892E+00  1.84401757146641E-01  1.91350465491359E-01  1.84401757146641E-01  1.91350465491359E-01 
 9.00900900900901E+00  1.83719276501502E-01  1.90793160561976E-01  1.83719276501502E-01  1.90793160561976E-01 
 9.09909909909910E+00  1.83029809539669E-01  1.90229437179739E-01  1.83029809539669E-01  1.90229437179739E-01 
 9.18918918918919E+00  1.82333357881048E-01  1.89659273363051E-01  1.82333357881048E-01  1.89659273363051E-01 
 9.27927927927928E+00  1.81629923474778E-01  1.89082647076597E-01  1.81629923474778E-01  1.89082647076597E-01 
 9.36936936936937E+00  1.80919508612197E-01  1.88499536239539E-01  1.80919508612197E-01  1.88499536239539E-01 
 9.45945945945946E+00  1.80202115940207E-01  1.87909918734020E-01  1.80202115940207E-01  1.87909918734020E-01 
 9.54954954954955E+00  1.79477748475028E-01  1.87313772413985E-01  1.79477748475028E-01  1.87313772413985E-01 
 9.63963963963964E+00  1.78746409616387E-01  1.86711075114346E-01  1.78746409616387E-01  1.86711075114346E-01 
 9.72972972972973E+00  1.78008103162148E-01  1.86101804660505E-01  1.78008103162148E-01  1.86101804660505E-01 
 9.81981981981982E+00  1.77262833323379E-01  1.85485938878227E-01  1.77262833323379E-01  1.85485938878227E-01 
 9.90990990990991E+00  1.76510604739910E-01  1.84863455603904E-01  1.76510604739910E-01  1.84863455603904E-01 
 1.00000000000000E+01  1.75751422496394E-01  1.84234332695236E-01  1.75751422496394E-01  1.84234332695236E-01 
 1.00900900900901E+01  1.74985292138858E-01  1.83598548042291E-01  1.74985292138858E-01  1.83598548042291E-01 
 1.01801801801802E+01  1.74212219691829E-01  1.82956079579045E-01  1.74212219691829E-01  1.82956079579045E-01 
 1.02702702702703E+01  1.73432211675990E-01  1.82306905295339E-01  1.73432211675990E-01  1.82306905295339E-01 
 1.03603603603604E+01  1.72645275126444E-01  1.81651003249340E-01  1.72645275126444E-01  1.81651003249340E-01 
 1.04504504504505E+01  1.71851417611595E-01  1.80988351580487E-01  1.71851417611595E-01  1.80988351580487E-01 
 1.05405405405405E+01  1.71050647252648E-01  1.80318928522948E-01  1.71050647252648E-01  1.80318928522948E-01 
 1.06306306306306E+01  1.70242972743813E-01  1.79642712419650E-01  1.70242972743813E-01  1.79642712419650E-01 
 1.07207207207207E+01  1.69428403373182E-01  1.78959681736840E-01  1.69428403373182E-01  1.78959681736840E-01 
 1.08108108108108E+01  1.68606949044362E-01  1.78269815079273E-01  1.68606949044362E-01  1.78269815079273E-01 
 1.09009009009009E+01  1.67778620298877E-01  1.77573091206019E-01  1.67778620298877E-01  1.77573091206019E-01 
 1.09909909909910E+01  1.66943428339362E-01  1.76869489046903E-01  1.66943428339362E-01  1.76869489046903E-01 
 1.10810810810811E+01  1.66101385053618E-01  1.76158987719650E-01  1.66101385053618E-01  1.76158987719650E-01 
 1.11711711711712E+01  1.65252503039552E-01  1.75441566547744E-01  1.65252503039552E-01  1.75441566547744E-01 
 1.12612612612613E+01  1.64396795631047E-01  1.74717205079037E-01  1.64396795631046E-01  1.74717205079037E-01 
 1.13513513513514E+01  1.63534276924803E-01  1.73985883105142E-01  1.63534276924803E-01  1.73985883105141E-01 
 1.14414414414414E+01  1.62664961808217E-01  1.73247580681661E-01  1.62664961808217E-01  1.73247580681661E-01 
 1.15315315315315E+01  1.61788865988333E-01  1.72502278149284E-01  1.61788865988333E-01  1.72502278149284E-01 
 1.16216216216216E+01  1.60906006021923E-01  1.71749956155786E-01  1.60906006021923E-01  1.71749956155786E-01 
 1.17117117117117E+01  1.60016399346777E-01  1.70990595679006E-01  1.60016399346776E-01  1.70990595679006E-01 
 1.18018018018018E+01  1.59120064314216E-01  1.70224178050800E-01  1.59120064314216E-01  1.70224178050800E-01 
 1.18918918918919E+01  1.58217020222972E-01  1.69450684982094E-01  1.58217020222972E-01  1.69450684982093E-01 
 1.19819819819820E+01  1.57307287354403E-01  1.68670098589001E-01  1.57307287354403E-01  1.68670098589001E-01 
 1.20720720720721E+01  1.56390887009228E-01  1.67882401420165E-01  1.56390887009228E-01  1.67882401420165E-01 
 1.21621621621622E+01  1.55467841545757E-01  1.67087576485272E-01  1.55467841545757E-01  1.67087576485272E-01 
 1.22522522522523E+01  1.54538174419790E-01  1.66285607284920E-01  1.54538174419790E-01  1.66285607284920E-01 
 1.23423423423423E+01  1.53601910226205E-01  1.65476477841808E-01  1.53601910226205E-01  1.65476477841808E-01 
 1.24324324324324E+01  1.52659074742382E-01  1.64660172733393E-01  1.52659074742382E-01  1.64660172733393E-01 
 1.25225225225225E+01  1.51709694973524E-01  1.63836677126049E-01  1.51709694973524E-01  1.63836677126049E-01 
 1.26126126126126E+01  1.50753799200014E-01  1.63005976810833E-01  1.50753799200014E-01  1.63005976810833E-01 
 1.27027027027027E+01  1.49791417026895E-01  1.62168058240921E-01  1.49791417026895E-01  1.62168058240921E-01 
 1.27927927927928E+01  1.48822579435637E-01  1.61322908570854E-01  1.48822579435637E-01  1.61322908570854E-01 
 1.28828828828829E+01  1.47847318838274E-01  1.60470515697639E-01  1.47847318838274E-01  1.60470515697639E-01 
 1.29729729729730E+01  1.46865669134078E-01  1.59610868303843E-01  1.46865669134078E-01  1.59610868303843E-01 
 1.30630630630631E+01  1.45877665768924E-01  1.58743955902785E-01  1.45877665768924E-01  1.58743955902785E-01 
 1.31531531531532E+01  1.44883345797481E-01  1.57869768885947E-01  1.44883345797481E-01  1.57869768885948E-01 
 1.32432432432432E+01  1.43882747948425E-01  1.56988298572727E-01  1.43882747948425E-01  1.56988298572727E-01 
 1.33333333333333E+01  1.42875912692843E-01  1.56099537262681E-01  1.42875912692843E-01  1.56099537262681E-01 
 1.34234234234234E+01  1.41862882316015E-01  1.55203478290383E-01  1.41862882316015E-01  1.55203478290383E-01 
 1.35135135135135E+01  1.40843700992792E-01  1.54300116083064E-01  1.40843700992792E-01  1.54300116083064E-01 
 1.36036036036036E+01  1.39818414866800E-01  1.53389446221218E-01  1.39818414866800E-01  1.53389446221218E-01 
 1.36936936936937E+01  1.38787072133681E-01  1.52471465502310E-01  1.38787072133681E-01  1.52471465502310E-01 
 1.37837837837838E+01  1.37749723128647E-01  1.51546172007806E-01  1.37749723128647E-01  1.51546172007806E-01 
 1.38738738738739E+01  1.36706420418621E-01  1.50613565173728E-01  1.36706420418621E-01  1.50613565173728E-01 
 1.39639639639640E+01  1.35657218899233E-01  1.49673645864921E-01  1.35657218899233E-01  1.49673645864921E-01 
 1.40540540540541E+01  1.34602175896999E-01  1.48726416453291E-01  1.34602175896999E-01  1.48726416453291E-01 
 1.41441441441441E+01  1.33541351277025E-01  1.47771880900257E-01  1.33541351277025E-01  1.47771880900257E-01 
 1.42342342342342E+01  1.32474807556584E-01  1.46810044843677E-01  1.32474807556584E-01  1.46810044843677E-01 
 1.43243243243243E+01  1.31402610024933E-01  1.45840915689517E-01  1.31402610024933E-01  1.45840915689517E-01 
 1.44144144144144E+01  1.30324826869826E-01  1.44864502708611E-01  1.30324826869826E-01  1.44864502708611E-01 
 1.45045045045045E+01  1.29241529311107E-01  1.43880817138771E-01  1.29241529311107E-01  1.43880817138771E-01 
 1.45945945945946E+01  1.28152791741926E-01  1.42889872292678E-01  1.28152791741926E-01  1.42889872292678E-01 
 1.46846846846847E+01  1.27058691878017E-01  1.41891683671859E-01  1.27058691878017E-01  1.41891683671859E-01 
 1.47747747747748E+01  1.25959310915625E-01  1.40886269087183E-01  1.25959310915625E-01  1.40886269087183E-01 
 1.48648648648649E+01  1.24854733698682E-01  1.39873648786327E-01  1.24854733698682E-01  1.39873648786327E-01 
 1.49549549549550E+01  1.23745048895809E-01  1.38853845588638E-01  1.23745048895809E-01  1.38853845588638E-01 
 1.50450450450450E+01  1.22630349187881E-01  1.37826885027929E-01  1.22630349187881E-01  1.37826885027929E-01 
 1.51351351351351E+01  1.21510731466835E-01  1.36792795503714E-01  1.21510731466835E-01  1.36792795503714E-01 
 1.52252252252252E+01  1.20386297046544E-01  1.35751608441497E-01  1.20386297046544E-01  1.35751608441497E-01 
 1.53153153153153E+01  1.19257151886554E-01  1.34703358462708E-01  1.19257151886554E-01  1.34703358462708E-01 
 1.54054054054054E+01  1.18123406829632E-01  1.33648083564971E-01  1.18123406829632E-01  1.33648083564971E-01 
 1.54954954954955E+01  1.16985177854054E-01  1.32585825313431E-01  1.16985177854053E-01  1.32585825313431E-01 
 1.55855855855856E+01  1.15842586341718E-01  1.31516629043919E-01  1.15842586341718E-01  1.31516629043919E-01 
 1.56756756756757E+01  1.14695759363151E-01  1.30440544078765E-01  1.14695759363151E-01  1.30440544078765E-01 
 1.57657657657658E+01  1.13544829980679E-01  1.29357623956235E-01  1.13544829980679E-01  1.29357623956235E-01 
 1.58558558558559E+01  1.12389937570990E-01  1.28267926674486E-01  1.12389937570990E-01  1.28267926674486E-01 
 1.59459459459459E+01  1.11231228168534E-01  1.27171514951165E-01  1.11231228168534E-01  1.27171514951165E-01 
 1.60360360360360E+01  1.10068854831202E-01  1.26068456499728E-01  1.10068854831202E-01  1.26068456499728E-01 
 1.61261261261261E+01  1.08902978029927E-01  1.24958824323763E-01  1.08902978029928E-01  1.24958824323763E-01 
 1.62162162162162E+01  1.07733766063919E-01  1.23842697030623E-01  1.07733766063919E-01  1.23842697030623E-01 
 1.63063063063063E+01  1.06561395503314E-01  1.22720159165756E-01  1.06561395503314E-01  1.22720159165756E-01 
 1.63963963963964E+01  1.05386051661319E-01  1.21591301569376E-01  1.05386051661319E-01  1.21591301569376E-01 
 1.64864864864865E+01  1.04207929097863E-01  1.20456221757059E-01  1.04207929097863E-01  1.20456221757059E-01 
 1.65765765765766E+01  1.03027232157043E-01  1.19315024326096E-01  1.03027232157043E-01  1.19315024326096E-01 
 1.66666666666667E+01  1.01844175540783E-01  1.18167821389569E-01  1.01844175540783E-01  1.18167821389569E-01 
 1.67567567567568E+01  1.00658984921268E-01  1.17014733040245E-01  1.00658984921268E-01  1.17014733040245E-01 
 1.68468468468468E+01  9.94718975948485E-02  1.15855887846544E-01  9.94718975948484E-02  1.15855887846544E-01 
 1.69369369369369E+01  9.82831631803522E-02  1.14691423383057E-01  9.82831631803522E-02  1.14691423383057E-01 
 1.70270270270270E+01  9.70930443648456E-02  1.13521486798255E-01  9.70930443648455E-02  1.13521486798255E-01 
 1.71171171171171E+01  9.59018177001011E-02  1.12346235422251E-01  9.59018177001009E-02  1.12346235422251E-01 
 1.72072072072072E+01  9.47097744531443E-02  1.11165837417672E-01  9.47097744531442E-02  1.11165837417672E-01 
 1.72972972972973E+01  9.35172215145072E-02  1.09980472476999E-01  9.35172215145072E-02  1.09980472476999E-01 
 1.73873873873874E+01  9.23244823678474E-02  1.08790332569905E-01  9.23244823678473E-02  1.08790332569905E-01 
 1.74774774774775E+01  9.11318981248700E-02  1.07595622744477E-01  9.11318981248700E-02  1.07595622744477E-01 
 1.75675675675676E+01  8.99398286294713E-02  1.06396561986417E-01  8.99398286294713E-02  1.06396561986417E-01 
 1.76576576576577E+01  8.87486536351956E-02  1.05193384140654E-01  8.87486536351955E-02  1.05193384140654E-01 
 1.77477477477477E+01  8.75587740601326E-02  1.03986338900145E-01  8.75587740601325E-02  1.03986338900145E-01 
 1.78378378378378E+01  8.63706133232977E-02  1.02775692866874E-01  8.63706133232977E-02  1.02775692866874E-01 
 1.79279279279279E+01  8.51846187665745E-02  1.01561730690527E-01  8.51846187665745E-02  1.01561730690527E-01 
 1.80180180180180E+01  8.40012631659852E-02  1.00344756290512E-01  8.40012631659852E-02  1.00344756290511E-01 
 1.81081081081081E+01  8.28210463359150E-02  9.91250941674945E-02  8.28210463359151E-02  9.91250941674945E-02 
 1.81981981981982E+01  8.16444968293543E-02  9.79030908108345E-02  8.16444968293543E-02  9.79030908108345E-02 
 1.82882882882883E+01  8.04721737367186E-02  9.66791162086828E-02  8.04721737367187E-02  9.66791162086827E-02 
 1.83783783783784E+01  7.93046685849495E-02  9.54535654678218E-02  7.93046685849495E-02  9.54535654678218E-02 
 1.84684684684685E+01  7.81426073375616E-02  9.42268605505815E-02  7.81426073375618E-02  9.42268605505814E-02 
 1.85585585585586E+01  7.69866524948886E-02  9.29994521363418E-02  7.69866524948886E-02  9.29994521363418E-02 
 1.86486486486486E+01  7.58375052920908E-02  9.17718216153323E-02  7.58375052920909E-02  9.17718216153324E-02 
 1.87387387387387E+01  7.46959079902723E-02  9.05444832224233E-02  7.46959079902724E-02  9.05444832224233E-02 
 1.88288288288288E+01  7.35626462534028E-02  8.93179863185294E-02  7.35626462534029E-02  8.93179863185294E-02 
 1.89189189189189E+01  7.24385516004497E-02  8.80929178269671E-02  7.24385516004497E-02  8.80929178269670E-02 
 1.90090090090090E+01  7.13245039181558E-02  8.68699048315868E-02  7.13245039181558E-02  8.68699048315868E-02 
 1.90990990990991E+01  7.02214340152154E-02  8.56496173427829E-02  7.02214340152153E-02  8.56496173427829E-02 
 1.91891891891892E+01  6.91303261928986E-02  8.44327712362419E-02  6.91303261928987E-02  8.44327712362419E-02 
 1.92792792792793E+01  6.80522208007091E-02  8.32201313678763E-02  6.80522208007090E-02  8.32201313678764E-02 
 1.93693693693694E+01  6.69882167378944E-02  8.20125148661026E-02  6.69882167378944E-02  8.20125148661027E-02 
 1.94594594594595E+01  6.59394738529975E-02  8.08107946000478E-02  6.59394738529975E-02  8.08107946000478E-02 
 1.95495495495495E+01  6.49072151836066E-02  7.96159028185915E-02  6.49072151836066E-02  7.96159028185915E-02 
 1.96396396396396E+01  6.38927289674825E-02  7.84288349507757E-02  6.38927289674824E-02  7.84288349507759E-02 
 1.97297297297297E+01  6.28973703440413E-02  7.72506535524742E-02  6.28973703440412E-02  7.72506535524742E-02 
 1.98198198198198E+01  6.19225626521808E-02  7.60824923774194E-02  6.19225626521809E-02  7.60824923774194E-02 
 1.99099099099099E+01  6.09697982167489E-02  7.49255605422632E-02  6.09697982167489E-02  7.49255605422630E-02 
 2.00000000000000E+01  6.00406385021233E-02  7.37811467453661E-02  6.00406385021233E-02  7.37811467453663E-02 
 2.00900900900901E+01  5.91367134979891E-02  7.26506234870412E-02  5.91367134979891E-02  7.26506234870411E-02 
 2.01801801801802E+01  5.82597201902465E-02  7.15354512249748E-02  5.82597201902465E-02  7.15354512249746E-02 
 2.02702702702703E+01  5.74114199602007E-02  7.04371823823206E-02  5.74114199602007E-02  7.04371823823206E-02 
 2.03603603603604E+01  5.65936347489892E-02  6.93574651073695E-02  5.65936347489892E-02  6.93574651073696E-02 
 2.04504504504505E+01  5.58082418233091E-02  6.82980466630042E-02  5.58082418233091E-02  6.82980466630043E-02 
 2.05405405405405E+01  5.50571669843949E-02  6.72607763011401E-02  5.50571669843948E-02  6.72607763011401E-02 
 2.06306306306306E+01  5.43423760770342E-02  6.62476074528840E-02  5.43423760770341E-02  6.62476074528839E-02 
 2.07207207207207E+01  5.36658646807552E-02  6.52605990394911E-02  5.36658646807553E-02  6.52605990394911E-02 
 2.08108108108108E+01  5.30296459030143E-02  6.43019156837199E-02  5.30296459030142E-02  6.43019156837199E-02 
 2.09009009009009E+01  5.24357362452692E-02  6.33738265770546E-02  5.24357362452691E-02  6.33738265770545E-02 
 2.09909909909910E+01  5.18861395777711E-02  6.24787027376287E-02  5.18861395777713E-02  6.24787027376287E-02 
 2.10810810810811E+01  5.13828293370624E-02  6.16190123789751E-02  5.13828293370622E-02  6.16190123789750E-02 
 2.11711711711712E+01  5.09277291495162E-02  6.07973141038470E-02  5.09277291495161E-02  6.07973141038471E-02 
 2.12612612612613E+01  5.05226921812583E-02  6.00162476439152E-02  5.05226921812583E-02  6.00162476439154E-02 
 2.13513513513514E+01  5.01694796141971E-02  5.92785218888427E-02  5.01694796141969E-02  5.92785218888429E-02 
 2.14414414414414E+01  4.98697387428748E-02  5.85868999907885E-02  4.98697387428748E-02  5.85868999907886E-02 
 2.15315315315315E+01  4.96249812695306E-02  5.79441813963336E-02  4.96249812695306E-02  5.79441813963337E-02 
 2.16216216216216E+01  4.94365624366281E-02  5.73531807493656E-02  4.94365624366283E-02  5.73531807493657E-02 
 2.17117117117117E+01  4.93056616691477E-02  5.68167037266379E-02  4.93056616691477E-02  5.68167037266378E-02 
 2.18018018018018E+01  4.92332653965059E-02  5.63375200108039E-02  4.92332653965059E-02  5.63375200108040E-02 
 2.18918918918919E+01  4.92201526819667E-02  5.59183337693788E-02  4.92201526819667E-02  5.59183337693786E-02 
 2.19819819819820E+01  4.92668842050487E-02  5.55617521842726E-02  4.92668842050488E-02  5.55617521842727E-02 
